timestamp,host_id,host_name,cpu_user,cpu_system,cpu_load,memory_total,memory_used,memory_free,swap_total,swap_used,swap_free
2026-05-12T14:35:46.358881,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,1,1,0.73,8319401984,4326089031,3993312953,8454668288,0,8454668288
2026-05-12T14:35:46.358881,e9aa1090-e2b8-46ac-9ab7-39e7aa5652e7,redhost2.adris.local,3,1,1.1,8319401984,831940198,7487461786,8454668288,0,8454668288
2026-05-12T14:36:06.420779,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,1,1,0.81,8319401984,4326089031,3993312953,8454668288,0,8454668288
2026-05-12T14:36:06.420779,e9aa1090-e2b8-46ac-9ab7-39e7aa5652e7,redhost2.adris.local,3,1,1.0,8319401984,831940198,7487461786,8454668288,0,8454668288
2026-05-12T14:36:26.475564,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,1,1,0.75,8319401984,4326089031,3993312953,8454668288,0,8454668288
2026-05-12T14:36:26.475564,e9aa1090-e2b8-46ac-9ab7-39e7aa5652e7,redhost2.adris.local,2,1,0.94,8319401984,831940198,7487461786,8454668288,0,8454668288
2026-05-12T14:36:46.549931,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,1,9,0.73,8319401984,4991641190,3327760794,8454668288,0,8454668288
2026-05-12T14:36:46.549931,e9aa1090-e2b8-46ac-9ab7-39e7aa5652e7,redhost2.adris.local,2,1,0.91,8319401984,831940198,7487461786,8454668288,0,8454668288
2026-05-12T14:37:06.616915,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,2,2,0.69,8319401984,5074835210,3244566774,8454668288,0,8454668288
2026-05-12T14:37:06.616915,e9aa1090-e2b8-46ac-9ab7-39e7aa5652e7,redhost2.adris.local,2,1,0.9,8319401984,831940198,7487461786,8454668288,0,8454668288
2026-05-12T14:37:26.803101,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,1,1,0.62,8319401984,5074835210,3244566774,8454668288,0,8454668288
