timestamp,host_id,host_name,cpu_user,cpu_system,cpu_idle,cpu_load,memory_total,memory_used,memory_free,ksm_cpu,swap_total,swap_used,swap_free,boot_time,cpu_total,mem_percent,swap_percent,cpu_sma_5,cpu_sma_15,load_sma_5,mem_sma_5,cpu_delta,mem_delta
2026-05-09 14:20:25.170495,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,2,6,93.0,0.77,8319401984,6905103646,1414298338,0,8454668288,0,8454668288,1778324567,8,82.99999999134553,0.0,6.4,4.466666666666667,0.794,82.19999998980695,2.0,1.000000001923226
2026-05-09 14:20:35.234077,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,2,7,92.0,0.75,8319401984,7071491686,1247910298,0,8454668288,0,8454668288,1778324567,9,84.99999999519197,0.0,7.0,4.933333333333334,0.78,82.79999999096087,1.0,2.000000003846438
2026-05-09 14:20:45.291385,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,2,7,92.0,0.75,8319401984,7071491686,1247910298,0,8454668288,0,8454668288,1778324567,9,84.99999999519197,0.0,7.6,5.4,0.77,83.39999999211481,0.0,0.0
2026-05-09 14:20:55.354853,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,1,6,93.0,0.73,8319401984,7154685706,1164716278,0,8454668288,0,8454668288,1778324567,7,85.99999999711517,0.0,7.8,5.666666666666667,0.758,84.19999999365339,-2.0,1.0000000019231976
2026-05-09 14:21:05.409531,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,1,5,94.0,0.74,8319401984,7071491686,1247910298,0,8454668288,0,8454668288,1778324567,6,84.99999999519197,0.0,7.8,5.866666666666666,0.748,84.79999999480734,-1.0,-1.0000000019231976
2026-05-09 14:21:15.463883,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,1,5,94.0,0.74,8319401984,7071491686,1247910298,0,8454668288,0,8454668288,1778324567,6,84.99999999519197,0.0,7.4,6.066666666666666,0.742,85.19999999557662,0.0,0.0
2026-05-09 14:21:25.526779,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,1,5,93.0,0.7,8319401984,7071491686,1247910298,0,8454668288,0,8454668288,1778324567,6,84.99999999519197,0.0,6.8,6.266666666666667,0.732,85.1999999955766,0.0,0.0
2026-05-09 14:21:35.584429,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,2,6,93.0,0.69,8319401984,7154685706,1164716278,0,8454668288,0,8454668288,1778324567,8,85.99999999711517,0.0,6.6,6.533333333333333,0.72,85.39999999596125,2.0,1.0000000019231976
2026-05-09 14:21:45.646539,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,2,6,93.0,0.69,8319401984,7154685706,1164716278,0,8454668288,0,8454668288,1778324567,8,85.99999999711517,0.0,6.8,6.8,0.712,85.39999999596125,0.0,0.0
2026-05-09 14:21:55.701736,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,1,5,94.0,0.65,8319401984,7071491686,1247910298,0,8454668288,0,8454668288,1778324567,6,84.99999999519197,0.0,6.8,6.866666666666666,0.694,85.39999999596125,-2.0,-1.0000000019231976
2026-05-09 14:22:05.754818,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,1,6,93.0,0.65,8319401984,7154685706,1164716278,0,8454668288,0,8454668288,1778324567,7,85.99999999711517,0.0,7.0,6.933333333333334,0.6759999999999999,85.59999999634589,1.0,1.0000000019231976
2026-05-09 14:22:15.811793,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,1,6,93.0,0.65,8319401984,7154685706,1164716278,0,8454668288,0,8454668288,1778324567,7,85.99999999711517,0.0,7.2,7.0,0.6659999999999999,85.79999999673052,0.0,0.0
2026-05-09 14:22:25.867451,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,1,5,94.0,0.64,8319401984,4742059130,3577342854,0,8454668288,0,8454668288,1778324567,6,56.999999989422314,0.0,6.8,7.0,0.6559999999999999,79.99999999519196,-1.0,-29.000000007692854
2026-05-09 14:22:35.930144,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,1,7,92.0,0.74,8319401984,4742059130,3577342854,0,8454668288,0,8454668288,1778324567,8,56.999999989422314,0.0,6.8,7.133333333333334,0.666,74.19999999365339,2.0,0.0
2026-05-09 14:22:45.983711,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,1,7,92.0,0.74,8319401984,4742059130,3577342854,0,8454668288,0,8454668288,1778324567,8,56.999999989422314,0.0,7.2,7.266666666666667,0.6839999999999999,68.59999999249945,0.0,0.0
2026-05-09 14:22:56.039481,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,1,5,94.0,0.72,8319401984,4742059130,3577342854,0,8454668288,0,8454668288,1778324567,6,56.999999989422314,0.0,7.0,7.133333333333334,0.6980000000000001,62.799999990960885,-2.0,0.0
2026-05-09 14:23:06.093235,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,1,5,94.0,0.71,8319401984,4742059130,3577342854,0,8454668288,0,8454668288,1778324567,6,56.999999989422314,0.0,6.8,6.933333333333334,0.71,56.999999989422314,0.0,0.0
2026-05-09 14:23:16.154527,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,1,5,94.0,0.71,8319401984,4742059130,3577342854,0,8454668288,0,8454668288,1778324567,6,56.999999989422314,0.0,6.8,6.733333333333333,0.724,56.999999989422314,0.0,0.0
2026-05-09 14:23:26.214932,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,3,7,90.0,0.73,8319401984,4825253150,3494148834,0,8454668288,0,8454668288,1778324567,10,57.99999999134553,0.0,7.2,6.933333333333334,0.7219999999999999,57.199999989806955,4.0,1.000000001923219
2026-05-09 14:23:36.708720,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,21,21,58.0,0.91,8319401984,5657193349,2662208635,0,8454668288,0,8454668288,1778324567,42,67.9999999985576,0.0,14.0,9.333333333333334,0.756,59.39999999163401,32.0,10.000000007212066
2026-05-09 14:23:46.767185,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,21,21,58.0,0.91,8319401984,5657193349,2662208635,0,8454668288,0,8454668288,1778324567,42,67.9999999985576,0.0,21.2,11.733333333333333,0.7939999999999999,61.599999993461076,0.0,0.0
